Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-43.65054	0.0	-43.65054	-43.65054	1.0	-0.0068453574	4.2623218e-05	-0.00676749	-0.0069416044	0.0069582528	5601.31	307.29235219955444
200	-35.20211	0.0	-35.20211	-35.20211	1.0	-0.006985712	5.3291773e-05	-0.006886934	-0.007065516	0.007061604	3152.349	308.1289327144623
200	-36.293713	0.0	-36.293713	-36.293713	1.0	-0.007055136	5.192306e-05	-0.006963468	-0.0071693547	0.007165547	6139.963	308.928697347641
200	-31.077805	0.0	-31.077805	-31.077805	1.0	-0.0071828845	4.640779e-05	-0.0070723053	-0.0072551537	0.0072711934	7736.9897	309.7317349910736
200	-30.229898	0.0	-30.229898	-30.229898	1.0	-0.0072905165	3.075986e-05	-0.007228889	-0.0073433504	0.0073764613	5013.485	310.52869391441345
200	-35.793102	0.0	-35.793102	-35.793102	1.0	-0.0073884353	3.760336e-05	-0.0073172157	-0.0074270605	0.007483109	8159.037	311.3130304813385
200	-44.18797	0.0	-44.18797	-44.18797	1.0	-0.0074761105	3.9252136e-05	-0.0074236603	-0.007555817	0.007589631	5049.1626	312.09204387664795
200	-48.520393	0.0	-48.520393	-48.520393	1.0	-0.007583485	4.2163298e-05	-0.0074946415	-0.007649243	0.0076973354	7411.849	312.8756809234619
200	-30.426102	0.0	-30.426102	-30.426102	1.0	-0.0077031218	2.3761962e-05	-0.007663222	-0.007757104	0.007808215	10998.362	313.6561686992645
200	-39.196262	0.0	-39.196262	-39.196262	1.0	-0.007803105	4.183788e-05	-0.007712323	-0.007862582	0.007918305	5598.373	314.49558091163635
200	-37.0667	0.0	-37.0667	-37.0667	1.0	-0.007921936	3.763819e-05	-0.007829284	-0.00797484	0.008025878	3017.1724	315.4416437149048
200	-37.38305	0.0	-37.38305	-37.38305	1.0	-0.008029541	4.0071314e-05	-0.007939054	-0.0080827335	0.008130423	2266.1226	316.2132387161255
200	-32.163918	0.0	-32.163918	-32.163918	1.0	-0.008139816	5.88616e-05	-0.008033207	-0.008243301	0.008236666	6903.8867	317.01478719711304
200	-48.09985	0.0	-48.09985	-48.09985	1.0	-0.008249351	2.3069693e-05	-0.008219147	-0.008284215	0.008341707	4769.533	317.8434031009674
200	-43.45872	0.0	-43.45872	-43.45872	1.0	-0.008335106	4.4890854e-05	-0.008251364	-0.00840241	0.00844526	3306.963	318.6507031917572
200	-52.83813	0.0	-52.83813	-52.83813	1.0	-0.00842711	4.746145e-05	-0.008340774	-0.008508693	0.008553171	11159.903	319.46450328826904
200	-34.969307	0.0	-34.969307	-34.969307	1.0	-0.008537451	4.9969876e-05	-0.008454216	-0.008614179	0.008663298	8284.1	320.30375027656555
200	-34.662334	0.0	-34.662334	-34.662334	1.0	-0.00865127	3.4700755e-05	-0.008586646	-0.008700056	0.008773647	6395.704	321.1370704174042
200	-33.867863	0.0	-33.867863	-33.867863	1.0	-0.008764505	4.7722515e-05	-0.008684928	-0.008828411	0.008884934	7683.001	321.9461348056793
200	-36.29048	0.0	-36.29048	-36.29048	1.0	-0.008886183	3.941683e-05	-0.0087958975	-0.008960959	0.008993558	2688.8828	322.7390329837799
200	-35.342545	0.0	-35.342545	-35.342545	1.0	-0.008994762	4.335269e-05	-0.008933513	-0.009090522	0.009105197	10401.082	323.52610898017883
200	-30.196985	0.0	-30.196985	-30.196985	1.0	-0.00910826	4.0450766e-05	-0.009015539	-0.009170504	0.009217081	6255.663	324.322505235672
200	-36.80054	0.0	-36.80054	-36.80054	1.0	-0.009236275	3.9084884e-05	-0.009164094	-0.009314986	0.009326532	3299.601	325.11226058006287
200	-35.839546	0.0	-35.839546	-35.839546	1.0	-0.009330839	2.6007985e-05	-0.00929564	-0.009384232	0.009437277	8371.596	325.93848061561584
200	-37.05489	0.0	-37.05489	-37.05489	1.0	-0.0094313845	3.2368407e-05	-0.009358303	-0.009496425	0.009547506	5308.535	326.737753868103
200	-55.874695	0.0	-55.874695	-55.874695	1.0	-0.009553103	3.0241372e-05	-0.009493607	-0.009606072	0.00965542	3757.8542	327.5435390472412
200	-38.31958	0.0	-38.31958	-38.31958	1.0	-0.009645585	3.938107e-05	-0.009564232	-0.009706486	0.009762884	4546.5386	328.31615352630615
200	-37.229256	0.0	-37.229256	-37.229256	1.0	-0.00978678	2.939157e-05	-0.009724483	-0.009841128	0.009871106	7094.896	329.08521342277527
200	-40.557453	0.0	-40.557453	-40.557453	1.0	-0.00986112	3.8499235e-05	-0.009779307	-0.009928253	0.009978809	4367.0425	329.86130237579346
200	-34.51337	0.0	-34.51337	-34.51337	1.0	-0.009995639	3.6779456e-05	-0.0099160755	-0.010041772	0.010083524	1857.3572	330.6750547885895
200	-36.96697	0.0	-36.96697	-36.96697	1.0	-0.010081047	3.5654146e-05	-0.010002603	-0.010146822	0.010188171	4359.879	331.50235986709595
