Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
630	-0.12080304	0.0	-0.12080304	-0.12080304	1.0	-0.10430277	0.02604673	-0.055554833	-0.1879848	-0.089295566	0.031728968	-0.008805895	-0.18102548	-1.3683568	0.043501925	-1.2757486	-1.5032808	-0.16845095	0.003522029	834.617273569107
630	-0.047464103	0.0	-0.047464103	-0.047464103	1.0	-0.10364804	0.029776985	-0.040660474	-0.19149536	-0.08811648	0.0336551	-0.015886245	-0.19607247	-1.3660405	0.041324537	-1.280758	-1.5608371	-0.18665901	0.0042382656	835.2178287506104
630	-0.047583625	0.0	-0.047583625	-0.047583625	1.0	-0.0824441	0.027251558	-0.021678591	-0.15497264	-0.082287654	0.030724019	0.00012824684	-0.17091517	-1.3622465	0.042618934	-1.2865914	-1.4826388	-0.19899121	0.0041021304	835.81516456604
630	-0.10980186	0.0	-0.10980186	-0.10980186	1.0	-0.06305576	0.026311252	-0.012388222	-0.14439398	-0.07057327	0.032236572	0.0032756347	-0.15270728	-1.3743155	0.050828893	-1.2679948	-1.5799315	-0.20271167	0.0037440313	836.4023675918579
630	-0.05005596	0.0	-0.05005596	-0.05005596	1.0	-0.060291383	0.026884016	-0.01254745	-0.14101803	-0.078189865	0.03237792	-0.002177406	-0.1728493	-1.3689225	0.048635896	-1.2691404	-1.5245742	-0.19399947	0.0038147855	837.0854139328003
630	-0.08094686	0.0	-0.08094686	-0.08094686	1.0	-0.06707199	0.02609131	-0.009633513	-0.15634327	-0.07934372	0.030665241	0.010595355	-0.18601763	-1.3729777	0.04534227	-1.2463789	-1.5511463	-0.18936121	0.0051511917	837.6868906021118
630	-0.06340655	0.0	-0.06340655	-0.06340655	1.0	-0.079646155	0.026007839	-0.02772291	-0.14576764	-0.07875951	0.030021405	-0.005143814	-0.15657629	-1.3619063	0.04250452	-1.2519104	-1.5021397	-0.18361872	0.004154115	838.2613818645477
630	-0.043933876	0.0	-0.043933876	-0.043933876	1.0	-0.09288852	0.027703866	-0.040153466	-0.18146607	-0.081720985	0.03295772	-0.015254603	-0.1757367	-1.364023	0.039001346	-1.2612922	-1.4759135	-0.17300925	0.0041272333	838.858484506607
630	-0.09884439	0.0	-0.09884439	-0.09884439	1.0	-0.10138517	0.027243681	-0.01968164	-0.18486178	-0.096112445	0.03551857	-0.020894393	-0.210303	-1.3684976	0.04696297	-1.2770078	-1.6023207	-0.17385806	0.0040947516	840.0633704662323
630	-0.06407123	0.0	-0.06407123	-0.06407123	1.0	-0.08367862	0.024197156	-0.032711044	-0.1652384	-0.08170971	0.02834659	-0.030940497	-0.19025683	-1.3612041	0.042788178	-1.2728044	-1.491302	-0.1983054	0.003919851	840.7159564495087
630	-0.04937654	0.0	-0.04937654	-0.04937654	1.0	-0.071095526	0.025795221	-0.014401931	-0.13324651	-0.07071362	0.031094914	-0.0026211552	-0.15927199	-1.378033	0.051466353	-1.2863377	-1.6078045	-0.2026044	0.0041392413	841.3346831798553
630	-0.11269352	0.0	-0.11269352	-0.11269352	1.0	-0.06035141	0.028802203	0.007727499	-0.12687318	-0.06169873	0.030889621	0.014936008	-0.1624825	-1.3664267	0.04707334	-1.2716863	-1.6316344	-0.19611776	0.0034231585	841.9478523731232
630	-0.07378736	0.0	-0.07378736	-0.07378736	1.0	-0.06907459	0.029043246	0.015749924	-0.14826506	-0.07595476	0.031719767	-0.01893808	-0.17792119	-1.3657222	0.041214194	-1.3061146	-1.5649954	-0.18664089	0.0033838893	842.5605535507202
630	-0.11752848	0.0	-0.11752848	-0.11752848	1.0	-0.0772631	0.02699196	0.005837968	-0.15834661	-0.08645047	0.029990599	-0.024454668	-0.18736662	-1.3664068	0.045855448	-1.2694314	-1.5523913	-0.18072596	0.004321933	843.1830539703369
630	-0.15129356	0.0	-0.15129356	-0.15129356	1.0	-0.09068687	0.028199604	-0.007623914	-0.16911416	-0.08704911	0.030906197	-0.024176445	-0.18511553	-1.363718	0.03913894	-1.2603116	-1.4886824	-0.18222615	0.004472905	844.4613671302795
630	-0.030701883	0.0	-0.030701883	-0.030701883	1.0	-0.092883855	0.02347987	-0.03828454	-0.16141346	-0.0801075	0.03028431	0.009796711	-0.16661616	-1.376653	0.049642514	-1.2596949	-1.553358	-0.19327512	0.0038800065	845.0665488243103
630	-0.04448201	0.0	-0.04448201	-0.04448201	1.0	-0.07798298	0.026116697	-0.023643997	-0.16596265	-0.07130365	0.029521577	0.012922429	-0.16002475	-1.3662325	0.040610474	-1.254091	-1.5197449	-0.19533685	0.0031937186	845.6689262390137
630	-0.07287791	0.0	-0.07287791	-0.07287791	1.0	-0.07347969	0.028073804	-0.023547135	-0.14613071	-0.078246936	0.03256102	0.010471774	-0.17087685	-1.3649503	0.041516587	-1.2789607	-1.5179704	-0.18670389	0.004305441	846.2669019699097
630	-0.066903174	0.0	-0.066903174	-0.066903174	1.0	-0.07369312	0.027639162	-0.02366181	-0.15831575	-0.086431414	0.03097236	-0.03159568	-0.20270303	-1.3677394	0.040618837	-1.2264456	-1.4732137	-0.18336998	0.0040987264	846.8706519603729
630	-0.032136086	0.0	-0.032136086	-0.032136086	1.0	-0.07262713	0.025043923	-0.025964621	-0.15845479	-0.08661114	0.030398985	-0.026571518	-0.2112905	-1.371006	0.046734396	-1.2627095	-1.5536444	-0.18370096	0.0042345244	847.5293848514557
630	-0.029771172	0.0	-0.029771172	-0.029771172	1.0	-0.082153134	0.025279842	-0.031967446	-0.17233986	-0.08418737	0.028354926	-0.0045514572	-0.16516268	-1.3719647	0.045714375	-1.2836963	-1.5609345	-0.18754858	0.0036568036	848.1115961074829
630	-0.057475552	0.0	-0.057475552	-0.057475552	1.0	-0.09077815	0.023346236	-0.04187638	-0.15442672	-0.08101147	0.026718156	-0.004732743	-0.17076291	-1.3725594	0.048082966	-1.2796683	-1.5946794	-0.18725967	0.0034093368	848.7132365703583
630	-0.04173845	0.0	-0.04173845	-0.04173845	1.0	-0.08943145	0.025919823	-0.017838888	-0.15296258	-0.073815554	0.027493598	-0.008015391	-0.14829347	-1.3685063	0.0433412	-1.2748502	-1.530901	-0.19383201	0.0029496148	849.3168909549713
630	-0.16896556	0.0	-0.16896556	-0.16896556	1.0	-0.080420405	0.024659043	-0.020907259	-0.16215059	-0.07116239	0.02733703	-0.00882375	-0.17494631	-1.372322	0.045834646	-1.2910539	-1.5294161	-0.19303732	0.0037087882	849.8960826396942
630	-0.016026009	0.0	-0.016026009	-0.016026009	1.0	-0.07641085	0.027961055	-0.019826185	-0.16367544	-0.08306737	0.030142149	-0.0059056412	-0.17954944	-1.371362	0.046645045	-1.2504332	-1.5353609	-0.18613386	0.0040747686	850.499972820282
630	-0.04333697	0.0	-0.04333697	-0.04333697	1.0	-0.0716269	0.027249105	-0.013759794	-0.15842712	-0.0896249	0.029337142	-0.029035958	-0.18066837	-1.3643056	0.042076826	-1.2620137	-1.5334281	-0.18539643	0.0037865927	851.1235914230347
630	-0.07626029	0.0	-0.07626029	-0.07626029	1.0	-0.079214856	0.027249355	-0.021617409	-0.16397494	-0.091409326	0.033182357	-0.014756173	-0.18227239	-1.3625298	0.039278015	-1.2509238	-1.4726807	-0.18412577	0.003546461	851.7005391120911
660	-0.03819037	0.0	-0.03819037	-0.03819037	1.0	-0.08125964	0.02888668	0.003038498	-0.15931669	-0.075746134	0.030428084	-0.0047332216	-0.17622352	-1.3659661	0.047143638	-1.2582414	-1.5434029	-0.18982127	0.0038934778	875.2522814273834
660	-0.19806428	0.0	-0.19806428	-0.19806428	1.0	-0.08194555	0.029393138	-0.030043472	-0.16435485	-0.06633963	0.036835488	-0.004722569	-0.19144247	-1.3674527	0.038567778	-1.2588702	-1.5042471	-0.19271193	0.0033253706	875.8533079624176
660	-0.07607277	0.0	-0.07607277	-0.07607277	1.0	-0.074465334	0.0268572	-0.006359097	-0.14624459	-0.07401864	0.0336616	-0.0051498674	-0.20175931	-1.3615279	0.044972517	-1.2525511	-1.5098969	-0.18912691	0.0035099313	876.4652097225189
660	-0.068029575	0.0	-0.068029575	-0.068029575	1.0	-0.07544662	0.0267284	0.0007418967	-0.15247682	-0.08792825	0.03579473	-5.5203214e-05	-0.20948207	-1.3594247	0.04503374	-1.2407107	-1.5663768	-0.18468547	0.004481567	877.7314772605896
660	-0.08107067	0.0	-0.08107067	-0.08107067	1.0	-0.08760491	0.02279848	-0.028030697	-0.15116394	-0.08953957	0.030873433	-0.014239976	-0.1646035	-1.3699968	0.042019345	-1.285586	-1.5399324	-0.19103819	0.0035235174	878.3235597610474
660	-0.033384435	0.0	-0.033384435	-0.033384435	1.0	-0.08361717	0.02772212	-0.010743506	-0.16540042	-0.06807014	0.03368063	0.018422868	-0.1671298	-1.3685882	0.04553604	-1.2509559	-1.5482285	-0.19243291	0.0035309535	878.9119246006012
660	-0.097869426	0.0	-0.097869426	-0.097869426	1.0	-0.08623229	0.029127551	-0.026368514	-0.16657832	-0.06952284	0.035054646	0.01623837	-0.17658198	-1.3668821	0.04080554	-1.2683475	-1.4618324	-0.18575701	0.0039707078	879.5115978717804
660	-0.022971751	0.0	-0.022971751	-0.022971751	1.0	-0.08081797	0.029181274	-0.0047226087	-0.14952804	-0.08329846	0.038161613	-0.0016737189	-0.19364046	-1.3724487	0.046783462	-1.2618788	-1.6006954	-0.17877208	0.0038349135	880.1258065700531
660	-0.033760786	0.0	-0.033760786	-0.033760786	1.0	-0.08043931	0.026768943	-0.013973002	-0.1482957	-0.09366402	0.032919385	-0.015522914	-0.20166332	-1.3675444	0.051774666	-1.2736528	-1.6116629	-0.18043217	0.0043899305	880.7527852058411
660	-0.038453322	0.0	-0.038453322	-0.038453322	1.0	-0.08413879	0.02593756	-0.02729186	-0.1689345	-0.10203642	0.03581825	-0.026564188	-0.21480183	-1.3634242	0.040182967	-1.2496425	-1.5039266	-0.18079966	0.0038154472	881.4472224712372
660	-0.17351596	0.0	-0.17351596	-0.17351596	1.0	-0.084110096	0.02887585	-0.019615427	-0.17287861	-0.08038361	0.032331802	-0.021226265	-0.18975484	-1.3678858	0.04413743	-1.2799051	-1.5263424	-0.19163647	0.0031097792	882.0488338470459
660	-0.05508187	0.0	-0.05508187	-0.05508187	1.0	-0.0879017	0.031148858	-0.021292076	-0.18019812	-0.07060544	0.037320565	0.005298324	-0.21154505	-1.3656144	0.042151324	-1.282342	-1.5636363	-0.18884626	0.004369257	883.2469036579132
660	-0.1282952	0.0	-0.1282952	-0.1282952	1.0	-0.08001598	0.030725554	-0.025938325	-0.17346264	-0.085692525	0.03454803	-0.016581353	-0.18701838	-1.3694625	0.04532771	-1.2438484	-1.52418	-0.18070509	0.0031004518	883.8507978916168
660	-0.064660616	0.0	-0.064660616	-0.064660616	1.0	-0.08092901	0.028667724	-0.00879506	-0.16348463	-0.09276907	0.02883562	-0.01909906	-0.17067564	-1.3659163	0.049558382	-1.2615001	-1.5217578	-0.18196824	0.0044057947	884.4590864181519
660	-0.050797418	0.0	-0.050797418	-0.050797418	1.0	-0.08050241	0.02575004	-0.0029733237	-0.17227195	-0.09085769	0.02867448	-0.009152496	-0.23046726	-1.368288	0.035334352	-1.2789531	-1.4686891	-0.18985803	0.003922086	885.1244435310364
660	-0.095408455	0.0	-0.095408455	-0.095408455	1.0	-0.083019674	0.029173477	-0.005517146	-0.16100205	-0.08228159	0.03172025	0.0050576236	-0.16432062	-1.3640625	0.046202175	-1.2646558	-1.5787898	-0.1937797	0.0037692836	885.7178447246552
660	-0.085441664	0.0	-0.085441664	-0.085441664	1.0	-0.08264853	0.030433137	-0.01859614	-0.18915895	-0.070963725	0.031676486	0.008984027	-0.1791527	-1.3625326	0.04182923	-1.2659916	-1.4886438	-0.1954359	0.004020389	886.3132603168488
660	-0.21003766	0.0	-0.21003766	-0.21003766	1.0	-0.07554189	0.030076878	0.00023925956	-0.18709093	-0.06815368	0.031458132	0.0036883838	-0.18062669	-1.3724407	0.05221222	-1.2437084	-1.5923287	-0.19428228	0.003880951	886.9178228378296
660	-0.07381638	0.0	-0.07381638	-0.07381638	1.0	-0.07349187	0.03180046	-0.0037618238	-0.18759087	-0.06970166	0.030966483	-0.0005145725	-0.15680757	-1.3652108	0.040772114	-1.2810018	-1.4521259	-0.19191629	0.0037017115	887.5162632465363
660	-0.11976814	0.0	-0.11976814	-0.11976814	1.0	-0.07636605	0.028376935	-0.0016234587	-0.15601644	-0.08448446	0.03116921	-0.0144445	-0.17464088	-1.3597722	0.042035498	-1.2590228	-1.5582728	-0.19037527	0.0035433397	888.1323959827423
660	-0.12769398	0.0	-0.12769398	-0.12769398	1.0	-0.073714316	0.034032553	0.0022016326	-0.16106786	-0.08412254	0.0346511	-0.012309279	-0.167783	-1.3601936	0.042991303	-1.2695878	-1.518071	-0.18897691	0.003128117	888.8073995113373
660	-0.04826132	0.0	-0.04826132	-0.04826132	1.0	-0.08179617	0.029401556	-0.008295981	-0.1544305	-0.08396512	0.031034168	-0.010787703	-0.20144825	-1.3686562	0.043594845	-1.2885547	-1.551422	-0.186566	0.0030934718	889.4111201763153
660	-0.11180326	0.0	-0.11180326	-0.11180326	1.0	-0.08440019	0.030350892	-0.0026792092	-0.16601895	-0.07652672	0.027743062	-0.008820867	-0.16002725	-1.36586	0.044866495	-1.2818637	-1.5430291	-0.18997517	0.003423852	890.0212285518646
660	-0.21378976	0.0	-0.21378976	-0.21378976	1.0	-0.08419833	0.02898316	-0.029327817	-0.17296652	-0.07764031	0.027945131	-0.020631107	-0.15584317	-1.3645952	0.04326285	-1.2736105	-1.550159	-0.18903545	0.0038227201	890.6264662742615
660	-0.04693779	0.0	-0.04693779	-0.04693779	1.0	-0.08493037	0.02723182	-0.02440488	-0.16531679	-0.083718576	0.029332802	-0.027733257	-0.199682	-1.3727221	0.04172367	-1.2819775	-1.5871772	-0.18770756	0.004866887	891.2344036102295
660	-0.048604693	0.0	-0.048604693	-0.048604693	1.0	-0.078126825	0.02494879	-0.029865135	-0.16376196	-0.08409731	0.026626201	-0.028528731	-0.20693544	-1.3599334	0.038094297	-1.2606075	-1.459875	-0.18412617	0.004173832	891.9138691425323
660	-0.09677389	0.0	-0.09677389	-0.09677389	1.0	-0.08202501	0.029519228	-0.02914826	-0.16255061	-0.08943282	0.032853853	-0.02902739	-0.19456646	-1.3632429	0.037899837	-1.275518	-1.4817468	-0.18331876	0.0037823701	892.5139236450195
660	-0.052173484	0.0	-0.052173484	-0.052173484	1.0	-0.08799668	0.025984246	-0.008323073	-0.13707688	-0.08613949	0.028193861	-0.022146998	-0.16745949	-1.3656781	0.04613148	-1.2779493	-1.5501722	-0.1930278	0.003886753	893.1116211414337
690	-0.06884332	0.0	-0.06884332	-0.06884332	1.0	-0.07379578	0.028532973	-0.009229932	-0.17393743	-0.07119204	0.032007042	-0.01461331	-0.20215252	-1.3726664	0.043932766	-1.2986522	-1.5957153	-0.20296592	0.0038388083	915.9618952274323
690	-0.070839986	0.0	-0.070839986	-0.070839986	1.0	-0.06766322	0.028827867	-0.0116077475	-0.1484984	-0.0663262	0.031721696	0.0025717802	-0.15022632	-1.3602924	0.042364452	-1.2628976	-1.5343901	-0.19932799	0.0030892396	916.5820806026459
690	-0.18827638	0.0	-0.18827638	-0.18827638	1.0	-0.07587592	0.029199192	-0.020484835	-0.17984477	-0.07731773	0.03603015	-0.010136964	-0.21220969	-1.3630683	0.04148514	-1.2631	-1.510432	-0.17369741	0.0055913534	917.1955606937408
690	-0.1835596	0.0	-0.1835596	-0.1835596	1.0	-0.09639856	0.029666815	-0.02571903	-0.1823187	-0.09942976	0.03491086	-0.021386972	-0.21869785	-1.3679852	0.05076003	-1.2598511	-1.5781945	-0.17322235	0.004354968	918.4090242385864
690	-0.054217033	0.0	-0.054217033	-0.054217033	1.0	-0.09401302	0.02870819	-0.032431744	-0.18483967	-0.094273135	0.035109427	-0.027452875	-0.21605897	-1.364544	0.044438165	-1.2613736	-1.5373663	-0.19013426	0.004834853	918.9998755455017
690	-0.18483742	0.0	-0.18483742	-0.18483742	1.0	-0.075536385	0.02849819	-0.002770885	-0.17863205	-0.071191736	0.03311493	-0.0026529059	-0.17678744	-1.3678916	0.04437818	-1.2759867	-1.5725831	-0.20395267	0.0039350456	919.6712448596954
690	-0.19572042	0.0	-0.19572042	-0.19572042	1.0	-0.070531726	0.030392801	0.011123288	-0.15856762	-0.06654709	0.035086233	0.009262789	-0.1826601	-1.3604898	0.043923274	-1.2333615	-1.4863299	-0.19617344	0.0032988316	920.8164808750153
690	-0.07090493	0.0	-0.07090493	-0.07090493	1.0	-0.075461924	0.02753361	-0.020480005	-0.15359032	-0.0811293	0.031166337	-0.026681582	-0.17631473	-1.3642712	0.041743107	-1.2642418	-1.4633505	-0.18034106	0.003915893	921.3814446926117
690	-0.153815	0.0	-0.153815	-0.153815	1.0	-0.08583794	0.030871179	-0.00064961705	-0.1696116	-0.09299289	0.035662282	-0.023003627	-0.22040732	-1.3687766	0.044944305	-1.2603346	-1.5141488	-0.18434666	0.0031239383	921.9837551116943
690	-0.042654872	0.0	-0.042654872	-0.042654872	1.0	-0.08445665	0.028445983	-0.0019863732	-0.16586174	-0.082986735	0.032575507	-0.015918054	-0.19017118	-1.3615838	0.039866198	-1.2824695	-1.5468504	-0.19154103	0.0041813394	923.1710579395294
690	-0.014125141	0.0	-0.014125141	-0.014125141	1.0	-0.08024773	0.029545942	-0.028493492	-0.17960855	-0.07059705	0.031471916	-0.002193449	-0.17369007	-1.3617674	0.04636658	-1.271333	-1.5500975	-0.19275554	0.004207233	923.8401646614075
690	-0.03223791	0.0	-0.03223791	-0.03223791	1.0	-0.080979586	0.025888307	-0.0261371	-0.13909182	-0.07720812	0.028163506	-0.011946002	-0.15155518	-1.3712878	0.04883274	-1.2736444	-1.5750415	-0.19321105	0.003146424	924.4399137496948
690	-0.064226724	0.0	-0.064226724	-0.064226724	1.0	-0.07378398	0.027360724	-0.012189417	-0.15417147	-0.08082677	0.031960614	-0.0113123115	-0.17100143	-1.3652328	0.04119559	-1.2792948	-1.4788799	-0.19329889	0.0032273491	925.0453107357025
690	-0.054860212	0.0	-0.054860212	-0.054860212	1.0	-0.072868034	0.028030202	-0.0030758027	-0.16940868	-0.07993557	0.03213141	-0.006012638	-0.21955946	-1.3633327	0.046070136	-1.2698838	-1.6416156	-0.18619105	0.0036026537	925.6472654342651
690	-0.032448243	0.0	-0.032448243	-0.032448243	1.0	-0.08384836	0.02928398	-0.0214899	-0.18302713	-0.085145585	0.032305088	-0.017154764	-0.2132551	-1.3589255	0.043763757	-1.2722628	-1.5509988	-0.18461832	0.0033451999	926.2492079734802
690	-0.025638714	0.0	-0.025638714	-0.025638714	1.0	-0.085785925	0.031882543	-0.008760743	-0.18669865	-0.080234416	0.03703615	0.0030976739	-0.20748802	-1.3638222	0.0460441	-1.2734616	-1.5499706	-0.18254198	0.0053320006	926.8578989505768
690	-0.24156429	0.0	-0.24156429	-0.24156429	1.0	-0.084639505	0.02769904	-0.022299284	-0.1686652	-0.07556659	0.030307528	0.00019747578	-0.1474331	-1.368628	0.043741032	-1.2680726	-1.4799079	-0.19197205	0.0032926132	927.5212824344635
690	-0.15602379	0.0	-0.15602379	-0.15602379	1.0	-0.07340555	0.030407883	-0.0007528388	-0.17939872	-0.07577606	0.03318698	-0.0056439955	-0.21179752	-1.3655401	0.04723909	-1.2524008	-1.5407754	-0.19161883	0.0039270255	928.71155834198
690	-0.07733552	0.0	-0.07733552	-0.07733552	1.0	-0.07319305	0.02880618	-0.017465742	-0.18051702	-0.082750514	0.030538043	-0.017613769	-0.21450573	-1.3626764	0.041408114	-1.2640706	-1.5280783	-0.18857446	0.0034602962	929.2826461791992
690	-0.061387494	0.0	-0.061387494	-0.061387494	1.0	-0.082532436	0.027258014	-0.024011193	-0.16715208	-0.08631687	0.030512908	-0.020098902	-0.2094732	-1.3669941	0.05129949	-1.2208765	-1.5040257	-0.18646815	0.0037514437	929.8944680690765
690	-0.17232291	0.0	-0.17232291	-0.17232291	1.0	-0.085459605	0.027887821	-0.018672556	-0.17457636	-0.08256323	0.033526246	-0.007367635	-0.21698093	-1.363936	0.04285444	-1.2570741	-1.46706	-0.1858662	0.0035485965	930.5576043128967
690	-0.06614659	0.0	-0.06614659	-0.06614659	1.0	-0.08429293	0.02602126	-0.02536902	-0.15793279	-0.076464504	0.026581155	-0.017278139	-0.17154296	-1.3616126	0.04475447	-1.2767345	-1.5476274	-0.18541344	0.00378866	931.1667664051056
690	-0.044531427	0.0	-0.044531427	-0.044531427	1.0	-0.091360316	0.025656695	-0.03982309	-0.18215165	-0.08398005	0.02866923	-0.02323613	-0.17123881	-1.3653505	0.039311104	-1.2685391	-1.485738	-0.18347268	0.0043485966	931.7638659477234
690	-0.05522302	0.0	-0.05522302	-0.05522302	1.0	-0.080612324	0.027404469	-0.0005113324	-0.18057817	-0.08307031	0.032015312	-0.021482013	-0.23256056	-1.367537	0.041885782	-1.2530853	-1.5156082	-0.19795227	0.0028428636	932.3749339580536
690	-0.06837258	0.0	-0.06837258	-0.06837258	1.0	-0.07054904	0.024945091	-0.01684167	-0.15356041	-0.08229579	0.030204585	-0.011846944	-0.17455724	-1.3679296	0.045529522	-1.2507432	-1.523645	-0.19833833	0.0032142429	932.9980671405792
690	-0.12808667	0.0	-0.12808667	-0.12808667	1.0	-0.06529961	0.027541537	0.0038870405	-0.15200055	-0.06984489	0.03184714	-0.0041900985	-0.16018862	-1.3728158	0.041942753	-1.2720313	-1.5223992	-0.20118976	0.0039148037	933.5889008045197
720	-0.05126457	0.0	-0.05126457	-0.05126457	1.0	-0.06746107	0.03180179	-0.0035137627	-0.1667452	-0.06808923	0.034680154	-0.0012733247	-0.18569776	-1.359693	0.033374187	-1.285834	-1.4678379	-0.18691619	0.003657214	956.6036157608032
720	-0.037096027	0.0	-0.037096027	-0.037096027	1.0	-0.08929527	0.029053774	-0.035632286	-0.17792358	-0.079156905	0.034418922	-0.014501659	-0.17333123	-1.3684108	0.041535947	-1.2697921	-1.4845284	-0.17420772	0.004132925	957.2145447731018
720	-0.20738535	0.0	-0.20738535	-0.20738535	1.0	-0.09894697	0.0332282	-0.037279997	-0.18955013	-0.090625875	0.03514305	-0.020750083	-0.19791137	-1.3671463	0.041684363	-1.2703344	-1.4887046	-0.17465419	0.003595271	957.8138911724091
720	-0.14948645	0.0	-0.14948645	-0.14948645	1.0	-0.09263079	0.030828834	-0.020693375	-0.183967	-0.092918396	0.034281395	-0.01705722	-0.18977663	-1.3704424	0.042475298	-1.2879907	-1.5217735	-0.19491665	0.0042440365	958.4121234416962
720	-0.018265791	0.0	-0.018265791	-0.018265791	1.0	-0.06857906	0.02745491	-0.0085395295	-0.13832189	-0.08278726	0.03106628	-0.008232672	-0.16011396	-1.3690681	0.049369834	-1.2616676	-1.5848663	-0.20480558	0.0031399548	959.0856022834778
720	-0.039957743	0.0	-0.039957743	-0.039957743	1.0	-0.05658649	0.028631255	0.005717642	-0.14256573	-0.0653254	0.032549165	0.020655194	-0.15671201	-1.3593723	0.03799199	-1.272467	-1.4594901	-0.19744682	0.003702778	959.6808588504791
720	-0.083673604	0.0	-0.083673604	-0.083673604	1.0	-0.07103324	0.02916046	-0.012398422	-0.1678459	-0.06664662	0.032577727	0.014853286	-0.16709663	-1.3665564	0.045983784	-1.2643092	-1.5559825	-0.18565632	0.002638429	960.2727439403534
720	-0.06776098	0.0	-0.06776098	-0.06776098	1.0	-0.08658657	0.027557477	-0.031625703	-0.15772766	-0.07811385	0.029708875	-0.018759592	-0.17910093	-1.3581529	0.04098101	-1.2370074	-1.5348563	-0.18067598	0.0034604315	960.8677244186401
720	-0.025282344	0.0	-0.025282344	-0.025282344	1.0	-0.0974921	0.02698087	-0.039021235	-0.18196192	-0.08883499	0.035014622	-0.030347921	-0.20904799	-1.3629553	0.0398061	-1.3008525	-1.5462235	-0.17700547	0.0042263074	961.4708857536316
720	-0.030224686	0.0	-0.030224686	-0.030224686	1.0	-0.08546073	0.02877464	-0.018884355	-0.17047057	-0.091357246	0.036246043	-0.02171172	-0.19829479	-1.3683283	0.044827513	-1.2559476	-1.572619	-0.1852397	0.004432401	962.7593808174133
720	-0.17703024	0.0	-0.17703024	-0.17703024	1.0	-0.08337972	0.027850715	-0.0030989852	-0.18751444	-0.08341525	0.03298443	-0.014363478	-0.18085977	-1.3650002	0.042282633	-1.2746687	-1.6530057	-0.18646383	0.0040443493	963.991297006607
720	-0.1439504	0.0	-0.1439504	-0.1439504	1.0	-0.083680294	0.029419322	-0.00028511137	-0.17360513	-0.075460866	0.034877565	-0.0124918185	-0.16966459	-1.3624494	0.042348243	-1.2787479	-1.5078266	-0.18299653	0.0039353454	964.6247847080231
720	-0.03713088	0.0	-0.03713088	-0.03713088	1.0	-0.08346304	0.026526434	-0.023572927	-0.15780573	-0.080627695	0.030083766	-0.014170424	-0.16798462	-1.3723695	0.045829207	-1.2918684	-1.5921042	-0.18333298	0.003939215	965.2073018550873
720	-0.13470025	0.0	-0.13470025	-0.13470025	1.0	-0.08546783	0.027252996	-0.020066407	-0.16422059	-0.08885025	0.03174314	-0.021875957	-0.19323994	-1.369024	0.04369273	-1.2779653	-1.5459548	-0.18313763	0.0034365705	965.7868649959564
720	-0.02380961	0.0	-0.02380961	-0.02380961	1.0	-0.08221151	0.030578919	-0.010435676	-0.15852505	-0.090118244	0.03359576	-0.014733095	-0.18296978	-1.3619792	0.038528822	-1.2755746	-1.4916657	-0.18574719	0.004216874	966.4000561237335
720	-0.03720534	0.0	-0.03720534	-0.03720534	1.0	-0.06811598	0.030342076	0.014592769	-0.1634513	-0.072628245	0.03284669	0.0058478974	-0.18499322	-1.3722984	0.05301703	-1.261543	-1.6169455	-0.20306578	0.002462312	967.0240805149078
720	-0.10137202	0.0	-0.10137202	-0.10137202	1.0	-0.078508206	0.029664813	0.015033485	-0.16288653	-0.07142787	0.031580012	-0.0025087707	-0.1793346	-1.3625312	0.045868874	-1.2519307	-1.5626987	-0.1834703	0.0037205676	968.3150746822357
720	-0.105995625	0.0	-0.105995625	-0.105995625	1.0	-0.09360674	0.034357425	-0.018816922	-0.20581666	-0.08963911	0.03920646	-0.02046478	-0.21141507	-1.3630701	0.040110063	-1.2800821	-1.521647	-0.16719851	0.0039973953	968.89914894104
720	-0.15792578	0.0	-0.15792578	-0.15792578	1.0	-0.09560366	0.029802598	-0.030745827	-0.18166886	-0.099147424	0.034708712	-0.029909307	-0.20916425	-1.3722045	0.04760247	-1.2811041	-1.5274736	-0.1764193	0.0033885133	969.4959862232208
720	-0.1181801	0.0	-0.1181801	-0.1181801	1.0	-0.08471304	0.031727288	-0.017857904	-0.17440608	-0.09420693	0.035241395	-0.026460359	-0.19836876	-1.3642471	0.045935567	-1.2575086	-1.5370482	-0.19472066	0.003253579	970.1044437885284
720	-0.033489037	0.0	-0.033489037	-0.033489037	1.0	-0.07556896	0.027684756	-0.0026501035	-0.14000377	-0.08196464	0.03390118	-0.015879765	-0.19026987	-1.3672614	0.051112644	-1.2645503	-1.5648837	-0.20655951	0.0040370943	970.716635465622
720	-0.02668679	0.0	-0.02668679	-0.02668679	1.0	-0.06851977	0.029152267	-0.011217845	-0.15588377	-0.0642236	0.032839764	-0.0074263792	-0.15406926	-1.3630025	0.042039327	-1.2506098	-1.5239569	-0.19226927	0.005879326	971.350358247757
