Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
100	-97.81069	0.0	-97.81069	-97.81069	1.0	-0.0053810575	2.3961577e-05	-0.0053443164	-0.0054233605	0.0054601138	4586.668	157.87790727615356
100	-30.519463	0.0	-30.519463	-30.519463	1.0	-0.005456143	2.5771778e-05	-0.0054037548	-0.0055019045	0.0055387435	6761.7153	158.70431852340698
100	-132.03973	0.0	-132.03973	-132.03973	1.0	-0.0055232234	2.598046e-05	-0.005480158	-0.0055806497	0.0056177555	5404.7227	159.50432181358337
100	-36.51208	0.0	-36.51208	-36.51208	1.0	-0.0056149354	2.5882633e-05	-0.0055738897	-0.005658719	0.0056950357	2151.1526	160.24352836608887
100	-35.48052	0.0	-35.48052	-35.48052	1.0	-0.0056789713	2.6640915e-05	-0.0056218286	-0.0057303174	0.005772899	5184.794	160.97764372825623
100	-37.918247	0.0	-37.918247	-37.918247	1.0	-0.0057722433	2.2763597e-05	-0.0057301926	-0.0058164396	0.005850898	4827.112	161.80272436141968
100	-36.830715	0.0	-36.830715	-36.830715	1.0	-0.005839022	3.3404292e-05	-0.0057954234	-0.005897856	0.005927987	2799.638	162.53586792945862
100	-60.47196	0.0	-60.47196	-60.47196	1.0	-0.00592447	3.1467112e-05	-0.0058721285	-0.005977542	0.0060048094	3683.3804	163.26495480537415
100	-32.792812	0.0	-32.792812	-32.792812	1.0	-0.005995514	2.3590248e-05	-0.0059433836	-0.0060416046	0.0060809385	3107.3503	164.05431008338928
100	-34.559483	0.0	-34.559483	-34.559483	1.0	-0.0060566505	2.568665e-05	-0.0060051833	-0.006098469	0.006157737	5736.3413	164.80926179885864
100	-33.736732	0.0	-33.736732	-33.736732	1.0	-0.006154877	2.4999807e-05	-0.0061125057	-0.0062039066	0.0062354803	5849.439	165.5567924976349
100	-41.037167	0.0	-41.037167	-41.037167	1.0	-0.0062253373	2.2817765e-05	-0.0061905878	-0.006274024	0.0063122315	3024.4988	166.37654519081116
100	-68.023895	0.0	-68.023895	-68.023895	1.0	-0.0063122893	3.4798057e-05	-0.006249008	-0.006363379	0.0063893637	4251.5396	167.09863948822021
100	-56.07923	0.0	-56.07923	-56.07923	1.0	-0.006381037	2.8775929e-05	-0.0063116257	-0.0064236713	0.0064662136	3824.894	167.8267059326172
100	-31.920315	0.0	-31.920315	-31.920315	1.0	-0.00645556	2.770632e-05	-0.006387984	-0.0064893155	0.0065437565	4882.4	168.63201236724854
100	-35.603157	0.0	-35.603157	-35.603157	1.0	-0.0065495386	2.4361421e-05	-0.0064974893	-0.0065958463	0.0066217864	5285.4805	169.3791811466217
100	-42.754364	0.0	-42.754364	-42.754364	1.0	-0.006628823	2.5724206e-05	-0.0065912185	-0.0066674827	0.0066994694	3162.292	170.12755846977234
100	-38.911797	0.0	-38.911797	-38.911797	1.0	-0.006695662	2.5547688e-05	-0.0066398964	-0.006754204	0.0067786123	6475.6475	170.94157695770264
100	-32.975857	0.0	-32.975857	-32.975857	1.0	-0.0067701624	2.7439291e-05	-0.006714079	-0.006819012	0.0068578157	4395.8794	171.66598176956177
100	-34.318558	0.0	-34.318558	-34.318558	1.0	-0.00684851	2.1275015e-05	-0.0068100495	-0.0068829926	0.006936089	3206.7292	172.39706134796143
100	-37.46267	0.0	-37.46267	-37.46267	1.0	-0.0069486895	2.6378517e-05	-0.0068895044	-0.0069898544	0.0070141936	3583.5361	173.20621299743652
100	-34.999622	0.0	-34.999622	-34.999622	1.0	-0.0070070634	2.954384e-05	-0.006948199	-0.0070594745	0.0070930575	5225.9424	173.91788387298584
200	-29.866026	0.0	-29.866026	-29.866026	1.0	-0.0070827203	2.5512056e-05	-0.0070337495	-0.007134611	0.007172101	4649.234	256.8299140930176
200	-29.528564	0.0	-29.528564	-29.528564	1.0	-0.0071594007	3.2138458e-05	-0.0071198917	-0.0072139343	0.0072524725	6760.317	257.5166835784912
200	-30.736814	0.0	-30.736814	-30.736814	1.0	-0.007239719	3.074104e-05	-0.007189831	-0.0072849863	0.0073337667	6345.733	258.2040719985962
200	-41.8001	0.0	-41.8001	-41.8001	1.0	-0.007330601	2.7245316e-05	-0.0072838375	-0.0073921424	0.0074148336	4372.9316	258.9613387584686
200	-29.50709	0.0	-29.50709	-29.50709	1.0	-0.007419853	2.1447471e-05	-0.00738894	-0.0074731894	0.0074957577	4580.762	259.726425409317
200	-34.73891	0.0	-34.73891	-34.73891	1.0	-0.007496246	4.200363e-05	-0.0074283136	-0.0075559216	0.0075780163	6118.02	260.5108358860016
200	-36.8657	0.0	-36.8657	-36.8657	1.0	-0.007572056	3.7162146e-05	-0.00751014	-0.007634882	0.007660269	4897.8066	261.2357883453369
200	-45.0692	0.0	-45.0692	-45.0692	1.0	-0.007674802	2.9402563e-05	-0.0076175146	-0.007722796	0.0077429493	4900.3413	261.97382164001465
200	-31.328737	0.0	-31.328737	-31.328737	1.0	-0.007739012	3.0214755e-05	-0.007674206	-0.007800783	0.007824375	3124.333	262.797500371933
200	-29.441544	0.0	-29.441544	-29.441544	1.0	-0.007819945	3.04004e-05	-0.0077724294	-0.007862716	0.007905348	3541.0056	263.50470447540283
200	-46.266445	0.0	-46.266445	-46.266445	1.0	-0.007900152	2.9890854e-05	-0.007835753	-0.007946791	0.007985166	2826.4424	264.2385663986206
