Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
8077	-3.9966438	0.0	-3.9966438	-3.9966438	1.0	17008.076523303986
8078	-2.4819999	0.0	-2.4819999	-2.4819999	1.0	17009.368620872498
8079	-6.2807193	0.0	-6.2807193	-6.2807193	1.0	17010.497409582138
8080	-9.445127	0.0	-9.445127	-9.445127	1.0	17011.663483142853
8081	-7.952485	0.0	-7.952485	-7.952485	1.0	17012.956905841827
8082	-6.4640856	0.0	-6.4640856	-6.4640856	1.0	17014.138154506683
8083	-4.830566	0.0	-4.830566	-4.830566	1.0	17015.309945821762
8084	-3.3176436	0.0	-3.3176436	-3.3176436	1.0	17016.6699154377
8085	-4.9416294	0.0	-4.9416294	-4.9416294	1.0	17017.861080408096
8086	-7.287171	0.0	-7.287171	-7.287171	1.0	17019.130490541458
8087	-9.166907	0.0	-9.166907	-9.166907	1.0	17020.22974038124
8088	-5.4284883	0.0	-5.4284883	-5.4284883	1.0	17021.40466237068
8089	-12.573131	0.0	-12.573131	-12.573131	1.0	17022.66309595108
8090	-7.123694	0.0	-7.123694	-7.123694	1.0	17023.867919683456
8091	-9.999273	0.0	-9.999273	-9.999273	1.0	17025.15362930298
8092	-4.5048466	0.0	-4.5048466	-4.5048466	1.0	17026.3239133358
8093	-6.004999	0.0	-6.004999	-6.004999	1.0	17027.532250881195
8094	-8.514917	0.0	-8.514917	-8.514917	1.0	17028.681581020355
8095	-4.4644985	0.0	-4.4644985	-4.4644985	1.0	17029.824352264404
8096	-4.864343	0.0	-4.864343	-4.864343	1.0	17030.996065616608
8097	-8.707426	0.0	-8.707426	-8.707426	1.0	17032.18713569641
8098	-4.8912835	0.0	-4.8912835	-4.8912835	1.0	17033.27937412262
8099	-6.5510006	0.0	-6.5510006	-6.5510006	1.0	17034.45015001297
8100	-6.6748886	0.0	-6.6748886	-6.6748886	1.0	17175.624396562576
8101	-10.8772335	0.0	-10.8772335	-10.8772335	1.0	17176.709081172943
8102	-6.364473	0.0	-6.364473	-6.364473	1.0	17177.83096885681
8103	-7.0180707	0.0	-7.0180707	-7.0180707	1.0	17178.975818634033
8104	-6.168473	0.0	-6.168473	-6.168473	1.0	17180.199991703033
8105	-3.762337	0.0	-3.762337	-3.762337	1.0	17181.361075639725
8106	-5.0811152	0.0	-5.0811152	-5.0811152	1.0	17182.524744033813
8107	-8.558508	0.0	-8.558508	-8.558508	1.0	17183.720010519028
8108	-7.7841644	0.0	-7.7841644	-7.7841644	1.0	17184.901494264603
8109	-8.113575	0.0	-8.113575	-8.113575	1.0	17186.112784147263
8110	-14.686316	0.0	-14.686316	-14.686316	1.0	17187.259656906128
8111	-10.71257	0.0	-10.71257	-10.71257	1.0	17188.43883919716
8112	-6.181475	0.0	-6.181475	-6.181475	1.0	17189.65124464035
8113	-7.3588324	0.0	-7.3588324	-7.3588324	1.0	17190.963337659836
8114	-4.3360753	0.0	-4.3360753	-4.3360753	1.0	17192.117922782898
8115	-10.8420725	0.0	-10.8420725	-10.8420725	1.0	17193.291986703873
8116	-6.804673	0.0	-6.804673	-6.804673	1.0	17194.40600013733
8117	-8.015378	0.0	-8.015378	-8.015378	1.0	17195.555174827576
8118	-8.327646	0.0	-8.327646	-8.327646	1.0	17196.80602502823
8119	-10.253954	0.0	-10.253954	-10.253954	1.0	17197.938950777054
8120	-5.8483505	0.0	-5.8483505	-5.8483505	1.0	17199.16308236122
8121	-7.1223946	0.0	-7.1223946	-7.1223946	1.0	17200.29899072647
8122	-9.110574	0.0	-9.110574	-9.110574	1.0	17201.5076379776
8123	-5.4375315	0.0	-5.4375315	-5.4375315	1.0	17202.652901411057
8124	-8.412772	0.0	-8.412772	-8.412772	1.0	17203.783220529556
8125	-7.597021	0.0	-7.597021	-7.597021	1.0	17205.026096343994
8126	-6.1837687	0.0	-6.1837687	-6.1837687	1.0	17206.169014692307
8127	-4.960163	0.0	-4.960163	-4.960163	1.0	17207.468762636185
8128	-6.703995	0.0	-6.703995	-6.703995	1.0	17208.687014579773
8129	-3.1470006	0.0	-3.1470006	-3.1470006	1.0	17209.90509200096
8130	-4.825296	0.0	-4.825296	-4.825296	1.0	17211.065793275833
8131	-7.157976	0.0	-7.157976	-7.157976	1.0	17212.19814825058
8132	-11.084935	0.0	-11.084935	-11.084935	1.0	17213.421724319458
8133	-4.924113	0.0	-4.924113	-4.924113	1.0	17214.89923477173
8134	-6.7644973	0.0	-6.7644973	-6.7644973	1.0	17216.031173229218
8135	-3.791202	0.0	-3.791202	-3.791202	1.0	17217.222796440125
8136	-8.060541	0.0	-8.060541	-8.060541	1.0	17218.52224302292
8137	-8.56234	0.0	-8.56234	-8.56234	1.0	17219.633911132812
8138	-4.7990327	0.0	-4.7990327	-4.7990327	1.0	17220.81538128853
8139	-4.8704257	0.0	-4.8704257	-4.8704257	1.0	17222.054568767548
8140	-7.630979	0.0	-7.630979	-7.630979	1.0	17223.15631222725
8141	-10.9073305	0.0	-10.9073305	-10.9073305	1.0	17224.31501340866
8142	-8.8411455	0.0	-8.8411455	-8.8411455	1.0	17225.444919109344
8143	-4.7775497	0.0	-4.7775497	-4.7775497	1.0	17226.563046693802
8144	-5.372263	0.0	-5.372263	-5.372263	1.0	17227.799921274185
8145	-8.292175	0.0	-8.292175	-8.292175	1.0	17228.973140001297
8146	-6.431086	0.0	-6.431086	-6.431086	1.0	17230.16420197487
8147	-8.916264	0.0	-8.916264	-8.916264	1.0	17231.311005830765
8148	-5.484845	0.0	-5.484845	-5.484845	1.0	17232.40232181549
8149	-6.944325	0.0	-6.944325	-6.944325	1.0	17233.535459041595
8150	-4.5073743	0.0	-4.5073743	-4.5073743	1.0	17234.787125587463
8151	-9.298617	0.0	-9.298617	-9.298617	1.0	17235.94709968567
8152	-9.080822	0.0	-9.080822	-9.080822	1.0	17237.187227725983
8153	-6.18014	0.0	-6.18014	-6.18014	1.0	17238.363119840622
8154	-8.065673	0.0	-8.065673	-8.065673	1.0	17239.607198238373
8155	-4.974918	0.0	-4.974918	-4.974918	1.0	17240.801241397858
8156	-6.0907645	0.0	-6.0907645	-6.0907645	1.0	17242.05581688881
8157	-6.4120555	0.0	-6.4120555	-6.4120555	1.0	17243.226346492767
8158	-7.1812816	0.0	-7.1812816	-7.1812816	1.0	17244.508801698685
8159	-6.332101	0.0	-6.332101	-6.332101	1.0	17245.66003346443
8160	-4.993282	0.0	-4.993282	-4.993282	1.0	17246.856424808502
8161	-3.4198573	0.0	-3.4198573	-3.4198573	1.0	17248.038588285446
8162	-6.147833	0.0	-6.147833	-6.147833	1.0	17249.205233573914
8163	-3.040938	0.0	-3.040938	-3.040938	1.0	17250.483877897263
8164	-11.15069	0.0	-11.15069	-11.15069	1.0	17251.641099452972
8165	-6.511219	0.0	-6.511219	-6.511219	1.0	17252.84054684639
8166	-4.9775805	0.0	-4.9775805	-4.9775805	1.0	17254.056536197662
8167	-5.5459576	0.0	-5.5459576	-5.5459576	1.0	17255.288201332092
8168	-3.6235342	0.0	-3.6235342	-3.6235342	1.0	17256.406639814377
8169	-7.675885	0.0	-7.675885	-7.675885	1.0	17257.594747543335
8170	-8.531214	0.0	-8.531214	-8.531214	1.0	17258.88080883026
8171	-7.780257	0.0	-7.780257	-7.780257	1.0	17260.03801894188
8172	-7.5306826	0.0	-7.5306826	-7.5306826	1.0	17261.21009206772
8173	-6.4318614	0.0	-6.4318614	-6.4318614	1.0	17262.49906396866
8174	-5.6736236	0.0	-5.6736236	-5.6736236	1.0	17263.65822815895
8175	-8.443021	0.0	-8.443021	-8.443021	1.0	17264.865563869476
8176	-4.298236	0.0	-4.298236	-4.298236	1.0	17266.03292798996
8177	-5.666409	0.0	-5.666409	-5.666409	1.0	17267.216016292572
8178	-10.748093	0.0	-10.748093	-10.748093	1.0	17268.544692516327
8179	-6.5323477	0.0	-6.5323477	-6.5323477	1.0	17269.818046331406
8180	-7.5889688	0.0	-7.5889688	-7.5889688	1.0	17270.98359465599
8181	-5.8169723	0.0	-5.8169723	-5.8169723	1.0	17272.286935806274
8182	-5.3799415	0.0	-5.3799415	-5.3799415	1.0	17273.424084186554
8183	-9.410957	0.0	-9.410957	-9.410957	1.0	17274.59350991249
8184	-8.065621	0.0	-8.065621	-8.065621	1.0	17275.88324522972
8185	-6.040554	0.0	-6.040554	-6.040554	1.0	17277.05655002594
8186	-8.849992	0.0	-8.849992	-8.849992	1.0	17278.22953772545
8187	-8.53694	0.0	-8.53694	-8.53694	1.0	17279.434608221054
8188	-8.536382	0.0	-8.536382	-8.536382	1.0	17280.63007760048
8189	-7.9091954	0.0	-7.9091954	-7.9091954	1.0	17281.76705622673
8190	-5.2426343	0.0	-5.2426343	-5.2426343	1.0	17283.01665377617
8191	-3.5855699	0.0	-3.5855699	-3.5855699	1.0	17284.22304391861
8192	-6.122828	0.0	-6.122828	-6.122828	1.0	17285.484470129013
8193	-4.102967	0.0	-4.102967	-4.102967	1.0	17286.61059308052
8194	-6.098657	0.0	-6.098657	-6.098657	1.0	17287.758975744247
8195	-11.326761	0.0	-11.326761	-11.326761	1.0	17288.97368121147
8196	-5.852249	0.0	-5.852249	-5.852249	1.0	17290.202534914017
8197	-8.860095	0.0	-8.860095	-8.860095	1.0	17291.40044093132
8198	-6.1775045	0.0	-6.1775045	-6.1775045	1.0	17292.659831047058
8199	-3.6142411	0.0	-3.6142411	-3.6142411	1.0	17293.781460285187
8200	-10.140062	0.0	-10.140062	-10.140062	1.0	17294.9121427536
8201	-6.374375	0.0	-6.374375	-6.374375	1.0	17296.086312770844
8202	-5.892278	0.0	-5.892278	-5.892278	1.0	17297.269156694412
8203	-8.768527	0.0	-8.768527	-8.768527	1.0	17298.433662176132
8204	-11.911298	0.0	-11.911298	-11.911298	1.0	17299.54430603981
8205	-4.770454	0.0	-4.770454	-4.770454	1.0	17300.820912599564
8206	-5.398065	0.0	-5.398065	-5.398065	1.0	17302.000324964523
8207	-3.9278312	0.0	-3.9278312	-3.9278312	1.0	17303.274478912354
8208	-6.1272235	0.0	-6.1272235	-6.1272235	1.0	17304.352420568466
8209	-9.494928	0.0	-9.494928	-9.494928	1.0	17305.484335660934
8210	-9.712969	0.0	-9.712969	-9.712969	1.0	17306.61798620224
8211	-6.7853913	0.0	-6.7853913	-6.7853913	1.0	17307.751903772354
8212	-5.571067	0.0	-5.571067	-5.571067	1.0	17308.99448823929
8213	-4.2703133	0.0	-4.2703133	-4.2703133	1.0	17310.191017389297
8214	-7.404501	0.0	-7.404501	-7.404501	1.0	17311.45531105995
8215	-3.6079683	0.0	-3.6079683	-3.6079683	1.0	17312.5462474823
8216	-4.3340373	0.0	-4.3340373	-4.3340373	1.0	17313.722267866135
8217	-4.3358026	0.0	-4.3358026	-4.3358026	1.0	17314.899250745773
8218	-9.342861	0.0	-9.342861	-9.342861	1.0	17315.999688386917
8219	-8.424411	0.0	-8.424411	-8.424411	1.0	17317.16836333275
8220	-9.31151	0.0	-9.31151	-9.31151	1.0	17318.4484667778
8221	-8.086898	0.0	-8.086898	-8.086898	1.0	17319.61683535576
8222	-8.970281	0.0	-8.970281	-8.970281	1.0	17320.753895044327
8223	-9.174305	0.0	-9.174305	-9.174305	1.0	17321.983902931213
8224	-7.343164	0.0	-7.343164	-7.343164	1.0	17323.332190275192
8225	-5.990104	0.0	-5.990104	-5.990104	1.0	17324.579308986664
8226	-7.800645	0.0	-7.800645	-7.800645	1.0	17325.70566010475
8227	-2.378726	0.0	-2.378726	-2.378726	1.0	17326.9140086174
8228	-7.9476123	0.0	-7.9476123	-7.9476123	1.0	17328.090131521225
8229	-5.5313163	0.0	-5.5313163	-5.5313163	1.0	17329.265251636505
8230	-3.380624	0.0	-3.380624	-3.380624	1.0	17330.409728050232
8231	-6.275589	0.0	-6.275589	-6.275589	1.0	17331.530069112778
8232	-9.048155	0.0	-9.048155	-9.048155	1.0	17332.782953500748
8233	-6.755678	0.0	-6.755678	-6.755678	1.0	17333.92626285553
8234	-7.747306	0.0	-7.747306	-7.747306	1.0	17335.191108226776
8235	-5.495525	0.0	-5.495525	-5.495525	1.0	17336.391332149506
8236	-8.364033	0.0	-8.364033	-8.364033	1.0	17337.65985274315
8237	-6.44454	0.0	-6.44454	-6.44454	1.0	17338.751507997513
8238	-4.59796	0.0	-4.59796	-4.59796	1.0	17339.90868163109
8239	-6.9549756	0.0	-6.9549756	-6.9549756	1.0	17341.097348213196
8240	-4.590123	0.0	-4.590123	-4.590123	1.0	17342.28395843506
8241	-8.64762	0.0	-8.64762	-8.64762	1.0	17343.422528505325
8242	-6.221668	0.0	-6.221668	-6.221668	1.0	17344.60101723671
8243	-4.7454405	0.0	-4.7454405	-4.7454405	1.0	17345.93062734604
8244	-7.2550817	0.0	-7.2550817	-7.2550817	1.0	17347.068048000336
8245	-5.10481	0.0	-5.10481	-5.10481	1.0	17348.227764368057
8246	-9.808177	0.0	-9.808177	-9.808177	1.0	17349.404532909393
8247	-10.335636	0.0	-10.335636	-10.335636	1.0	17350.576728105545
8248	-6.318288	0.0	-6.318288	-6.318288	1.0	17351.822013139725
8249	-9.554181	0.0	-9.554181	-9.554181	1.0	17352.942740678787
8250	-7.8478627	0.0	-7.8478627	-7.8478627	1.0	17493.465837955475
8251	-6.4525123	0.0	-6.4525123	-6.4525123	1.0	17494.548623800278
8252	-8.735234	0.0	-8.735234	-8.735234	1.0	17495.73569059372
8253	-5.5930324	0.0	-5.5930324	-5.5930324	1.0	17497.01716041565
8254	-7.477586	0.0	-7.477586	-7.477586	1.0	17498.139272928238
8255	-5.770526	0.0	-5.770526	-5.770526	1.0	17499.316559553146
8256	-7.653448	0.0	-7.653448	-7.653448	1.0	17500.596321821213
8257	-4.8616915	0.0	-4.8616915	-4.8616915	1.0	17501.73763537407
8258	-7.023026	0.0	-7.023026	-7.023026	1.0	17502.858720541
8259	-8.806633	0.0	-8.806633	-8.806633	1.0	17504.07150363922
8260	-7.0289855	0.0	-7.0289855	-7.0289855	1.0	17505.223985910416
8261	-4.897559	0.0	-4.897559	-4.897559	1.0	17506.40187883377
8262	-8.474304	0.0	-8.474304	-8.474304	1.0	17507.573521852493
8263	-8.097733	0.0	-8.097733	-8.097733	1.0	17508.742266893387
8264	-6.5862007	0.0	-6.5862007	-6.5862007	1.0	17509.95324420929
8265	-6.7373185	0.0	-6.7373185	-6.7373185	1.0	17511.1617937088
8266	-7.0678277	0.0	-7.0678277	-7.0678277	1.0	17512.41100049019
8267	-6.1659684	0.0	-6.1659684	-6.1659684	1.0	17513.546208143234
8268	-9.973848	0.0	-9.973848	-9.973848	1.0	17514.73398709297
8269	-6.1140027	0.0	-6.1140027	-6.1140027	1.0	17516.059237241745
8270	-4.8974595	0.0	-4.8974595	-4.8974595	1.0	17517.148180007935
8271	-8.871871	0.0	-8.871871	-8.871871	1.0	17518.332441568375
8272	-5.0652285	0.0	-5.0652285	-5.0652285	1.0	17519.569640874863
8273	-6.834435	0.0	-6.834435	-6.834435	1.0	17520.693502426147
8274	-5.4138	0.0	-5.4138	-5.4138	1.0	17522.068795681
8275	-7.6299233	0.0	-7.6299233	-7.6299233	1.0	17523.273631095886
8276	-7.05807	0.0	-7.05807	-7.05807	1.0	17524.4138944149
8277	-7.1675982	0.0	-7.1675982	-7.1675982	1.0	17525.593343257904
8278	-2.9560318	0.0	-2.9560318	-2.9560318	1.0	17526.7803273201
8279	-4.6804547	0.0	-4.6804547	-4.6804547	1.0	17527.965891122818
8280	-4.749154	0.0	-4.749154	-4.749154	1.0	17529.18298792839
8281	-6.615937	0.0	-6.615937	-6.615937	1.0	17530.328819990158
8282	-9.019391	0.0	-9.019391	-9.019391	1.0	17531.560171842575
8283	-4.650847	0.0	-4.650847	-4.650847	1.0	17532.878252744675
8284	-11.410363	0.0	-11.410363	-11.410363	1.0	17534.018214941025
8285	-9.932162	0.0	-9.932162	-9.932162	1.0	17535.191685438156
8286	-6.6506867	0.0	-6.6506867	-6.6506867	1.0	17536.379951953888
8287	-6.1707573	0.0	-6.1707573	-6.1707573	1.0	17537.56341934204
8288	-8.399895	0.0	-8.399895	-8.399895	1.0	17538.710059165955
8289	-5.2567487	0.0	-5.2567487	-5.2567487	1.0	17539.95473909378
8290	-11.189989	0.0	-11.189989	-11.189989	1.0	17541.161241054535
8291	-8.57168	0.0	-8.57168	-8.57168	1.0	17542.317382097244
8292	-9.567015	0.0	-9.567015	-9.567015	1.0	17543.507892131805
8293	-7.189499	0.0	-7.189499	-7.189499	1.0	17544.816678762436
8294	-8.5524235	0.0	-8.5524235	-8.5524235	1.0	17546.00936770439
8295	-9.389906	0.0	-9.389906	-9.389906	1.0	17547.145186424255
8296	-9.5202	0.0	-9.5202	-9.5202	1.0	17548.32721543312
8297	-5.139441	0.0	-5.139441	-5.139441	1.0	17549.631771802902
8298	-7.7581654	0.0	-7.7581654	-7.7581654	1.0	17550.72279047966
8299	-8.346888	0.0	-8.346888	-8.346888	1.0	17551.94729757309
8300	-5.655034	0.0	-5.655034	-5.655034	1.0	17553.197750091553
8301	-8.227161	0.0	-8.227161	-8.227161	1.0	17554.29240012169
8302	-7.276284	0.0	-7.276284	-7.276284	1.0	17555.432243585587
8303	-6.534832	0.0	-6.534832	-6.534832	1.0	17556.688551425934
8304	-6.4381275	0.0	-6.4381275	-6.4381275	1.0	17557.895924806595
8305	-9.017346	0.0	-9.017346	-9.017346	1.0	17559.085580825806
8306	-6.074513	0.0	-6.074513	-6.074513	1.0	17560.24170589447
8307	-6.0488844	0.0	-6.0488844	-6.0488844	1.0	17561.43941307068
8308	-6.3869934	0.0	-6.3869934	-6.3869934	1.0	17562.62887096405
8309	-7.160178	0.0	-7.160178	-7.160178	1.0	17563.75609946251
8310	-7.0671277	0.0	-7.0671277	-7.0671277	1.0	17564.920021295547
8311	-5.9707055	0.0	-5.9707055	-5.9707055	1.0	17566.123259544373
8312	-6.0390854	0.0	-6.0390854	-6.0390854	1.0	17567.331756830215
8313	-8.671868	0.0	-8.671868	-8.671868	1.0	17568.595570087433
8314	-7.699923	0.0	-7.699923	-7.699923	1.0	17569.737142801285
8315	-8.07496	0.0	-8.07496	-8.07496	1.0	17570.932772159576
8316	-4.807534	0.0	-4.807534	-4.807534	1.0	17572.121527671814
8317	-6.0986447	0.0	-6.0986447	-6.0986447	1.0	17573.34153318405
8318	-9.00827	0.0	-9.00827	-9.00827	1.0	17574.64548754692
8319	-8.79266	0.0	-8.79266	-8.79266	1.0	17575.77177810669
8320	-10.890194	0.0	-10.890194	-10.890194	1.0	17576.958207130432
8321	-6.0168552	0.0	-6.0168552	-6.0168552	1.0	17578.290123701096
8322	-7.246614	0.0	-7.246614	-7.246614	1.0	17579.464129447937
8323	-6.2219367	0.0	-6.2219367	-6.2219367	1.0	17580.692434310913
8324	-8.779438	0.0	-8.779438	-8.779438	1.0	17581.82994389534
8325	-4.7109094	0.0	-4.7109094	-4.7109094	1.0	17583.08047771454
8326	-5.6790404	0.0	-5.6790404	-5.6790404	1.0	17584.22581410408
8327	-5.268665	0.0	-5.268665	-5.268665	1.0	17585.444545030594
8328	-9.44429	0.0	-9.44429	-9.44429	1.0	17586.571363925934
8329	-8.75674	0.0	-8.75674	-8.75674	1.0	17587.738717079163
8330	-7.9873495	0.0	-7.9873495	-7.9873495	1.0	17588.87456679344
8331	-9.591215	0.0	-9.591215	-9.591215	1.0	17590.034566879272
8332	-8.854276	0.0	-8.854276	-8.854276	1.0	17591.2282435894
8333	-8.7728405	0.0	-8.7728405	-8.7728405	1.0	17592.361229658127
8334	-13.51416	0.0	-13.51416	-13.51416	1.0	17593.492143154144
8335	-4.8996196	0.0	-4.8996196	-4.8996196	1.0	17594.576507091522
8336	-8.562496	0.0	-8.562496	-8.562496	1.0	17595.810719013214
8337	-9.58506	0.0	-9.58506	-9.58506	1.0	17596.911217451096
8338	-8.399165	0.0	-8.399165	-8.399165	1.0	17598.09002351761
8339	-9.543225	0.0	-9.543225	-9.543225	1.0	17599.377420663834
8340	-7.4825215	0.0	-7.4825215	-7.4825215	1.0	17600.512794733047
8341	-7.0098968	0.0	-7.0098968	-7.0098968	1.0	17601.63769721985
8342	-3.8086984	0.0	-3.8086984	-3.8086984	1.0	17602.8423974514
8343	-9.902488	0.0	-9.902488	-9.902488	1.0	17603.979321479797
8344	-5.9397182	0.0	-5.9397182	-5.9397182	1.0	17605.158010482788
8345	-14.13361	0.0	-14.13361	-14.13361	1.0	17606.28277182579
8346	-9.719816	0.0	-9.719816	-9.719816	1.0	17607.520547151566
8347	-8.217886	0.0	-8.217886	-8.217886	1.0	17608.773212194443
8348	-8.654318	0.0	-8.654318	-8.654318	1.0	17609.90934085846
8349	-4.228788	0.0	-4.228788	-4.228788	1.0	17611.107476234436
8350	-5.1033907	0.0	-5.1033907	-5.1033907	1.0	17612.336627483368
8351	-8.751336	0.0	-8.751336	-8.751336	1.0	17613.616302013397
8352	-10.683608	0.0	-10.683608	-10.683608	1.0	17614.755096912384
8353	-6.8669004	0.0	-6.8669004	-6.8669004	1.0	17615.91094303131
8354	-5.956996	0.0	-5.956996	-5.956996	1.0	17617.075692892075
8355	-4.5792084	0.0	-4.5792084	-4.5792084	1.0	17618.32313990593
8356	-4.067146	0.0	-4.067146	-4.067146	1.0	17619.45157313347
8357	-9.5765505	0.0	-9.5765505	-9.5765505	1.0	17620.66648387909
8358	-9.263835	0.0	-9.263835	-9.263835	1.0	17621.819514989853
8359	-10.26105	0.0	-10.26105	-10.26105	1.0	17623.00304722786
8360	-6.3708215	0.0	-6.3708215	-6.3708215	1.0	17624.163982629776
8361	-8.796459	0.0	-8.796459	-8.796459	1.0	17625.376860380173
8362	-7.8732257	0.0	-7.8732257	-7.8732257	1.0	17626.519466876984
8363	-10.498696	0.0	-10.498696	-10.498696	1.0	17627.750523090363
8364	-6.972066	0.0	-6.972066	-6.972066	1.0	17628.992224931717
8365	-8.019411	0.0	-8.019411	-8.019411	1.0	17630.13564991951
8366	-4.3013973	0.0	-4.3013973	-4.3013973	1.0	17631.323167324066
8367	-7.4585056	0.0	-7.4585056	-7.4585056	1.0	17632.615631103516
8368	-7.648724	0.0	-7.648724	-7.648724	1.0	17633.965953588486
8369	-7.104982	0.0	-7.104982	-7.104982	1.0	17635.2287504673
8370	-7.323575	0.0	-7.323575	-7.323575	1.0	17636.377371788025
8371	-6.872175	0.0	-6.872175	-6.872175	1.0	17637.580043792725
8372	-4.8077893	0.0	-4.8077893	-4.8077893	1.0	17638.722957849503
8373	-6.5434604	0.0	-6.5434604	-6.5434604	1.0	17639.861415863037
8374	-3.9239562	0.0	-3.9239562	-3.9239562	1.0	17641.103655576706
8375	-7.2003775	0.0	-7.2003775	-7.2003775	1.0	17642.307907104492
8376	-5.644171	0.0	-5.644171	-5.644171	1.0	17643.625118732452
8377	-8.027985	0.0	-8.027985	-8.027985	1.0	17644.761813402176
8378	-5.5024	0.0	-5.5024	-5.5024	1.0	17645.962144613266
8379	-6.2185407	0.0	-6.2185407	-6.2185407	1.0	17647.187232255936
8380	-5.6396923	0.0	-5.6396923	-5.6396923	1.0	17648.32443547249
8381	-4.408126	0.0	-4.408126	-4.408126	1.0	17649.451818704605
8382	-7.147919	0.0	-7.147919	-7.147919	1.0	17650.65457701683
8383	-6.9852457	0.0	-6.9852457	-6.9852457	1.0	17651.85237455368
8384	-5.5615783	0.0	-5.5615783	-5.5615783	1.0	17652.994557142258
8385	-9.565486	0.0	-9.565486	-9.565486	1.0	17654.229657411575
8386	-5.783722	0.0	-5.783722	-5.783722	1.0	17655.360065460205
8387	-4.484931	0.0	-4.484931	-4.484931	1.0	17656.646457910538
8388	-11.834665	0.0	-11.834665	-11.834665	1.0	17657.784822702408
8389	-9.588179	0.0	-9.588179	-9.588179	1.0	17658.991153478622
8390	-6.706118	0.0	-6.706118	-6.706118	1.0	17660.183495521545
8391	-6.0895104	0.0	-6.0895104	-6.0895104	1.0	17661.40263748169
8392	-11.801983	0.0	-11.801983	-11.801983	1.0	17662.536437749863
8393	-4.1736503	0.0	-4.1736503	-4.1736503	1.0	17663.783507347107
8394	-8.425952	0.0	-8.425952	-8.425952	1.0	17664.88588142395
8395	-7.5158687	0.0	-7.5158687	-7.5158687	1.0	17666.0380525589
8396	-8.857299	0.0	-8.857299	-8.857299	1.0	17667.32247686386
8397	-6.1863546	0.0	-6.1863546	-6.1863546	1.0	17668.518909215927
8398	-8.310843	0.0	-8.310843	-8.310843	1.0	17669.690361738205
8399	-6.052998	0.0	-6.052998	-6.052998	1.0	17670.922194242477
8400	-5.8337336	0.0	-5.8337336	-5.8337336	1.0	17809.996480941772
8401	-7.004746	0.0	-7.004746	-7.004746	1.0	17811.19049501419
8402	-3.9255	0.0	-3.9255	-3.9255	1.0	17812.401453733444
8403	-8.657338	0.0	-8.657338	-8.657338	1.0	17813.54661679268
8404	-9.286722	0.0	-9.286722	-9.286722	1.0	17814.733867168427
8405	-9.5825815	0.0	-9.5825815	-9.5825815	1.0	17815.91200375557
8406	-9.900364	0.0	-9.900364	-9.900364	1.0	17817.04090499878
8407	-8.386894	0.0	-8.386894	-8.386894	1.0	17818.17924141884
8408	-8.54192	0.0	-8.54192	-8.54192	1.0	17819.440050840378
8409	-12.165383	0.0	-12.165383	-12.165383	1.0	17820.63503599167
8410	-7.5559726	0.0	-7.5559726	-7.5559726	1.0	17821.991804361343
8411	-9.45868	0.0	-9.45868	-9.45868	1.0	17823.137410640717
8412	-3.8208728	0.0	-3.8208728	-3.8208728	1.0	17824.34265780449
8413	-10.576888	0.0	-10.576888	-10.576888	1.0	17825.482787132263
8414	-6.550009	0.0	-6.550009	-6.550009	1.0	17826.620114326477
8415	-9.507383	0.0	-9.507383	-9.507383	1.0	17827.74851179123
8416	-6.1996245	0.0	-6.1996245	-6.1996245	1.0	17828.96445941925
8417	-6.992768	0.0	-6.992768	-6.992768	1.0	17830.140231370926
8418	-4.164904	0.0	-4.164904	-4.164904	1.0	17831.520246982574
8419	-6.1927342	0.0	-6.1927342	-6.1927342	1.0	17832.668746948242
8420	-7.881131	0.0	-7.881131	-7.881131	1.0	17833.838621377945
8421	-6.670848	0.0	-6.670848	-6.670848	1.0	17835.11984705925
8422	-6.5468926	0.0	-6.5468926	-6.5468926	1.0	17836.21898174286
8423	-5.2638965	0.0	-5.2638965	-5.2638965	1.0	17837.422188282013
8424	-6.3546524	0.0	-6.3546524	-6.3546524	1.0	17838.667551517487
8425	-8.81147	0.0	-8.81147	-8.81147	1.0	17839.83886694908
8426	-4.434437	0.0	-4.434437	-4.434437	1.0	17841.132489681244
8427	-5.8489504	0.0	-5.8489504	-5.8489504	1.0	17842.272845983505
8428	-6.2405705	0.0	-6.2405705	-6.2405705	1.0	17843.48824620247
8429	-4.0995493	0.0	-4.0995493	-4.0995493	1.0	17844.677265405655
8430	-3.4089222	0.0	-3.4089222	-3.4089222	1.0	17845.81332397461
8431	-8.104074	0.0	-8.104074	-8.104074	1.0	17847.015949964523
8432	-5.6441708	0.0	-5.6441708	-5.6441708	1.0	17848.233785152435
8433	-7.379438	0.0	-7.379438	-7.379438	1.0	17849.38199353218
8434	-8.551682	0.0	-8.551682	-8.551682	1.0	17850.642482042313
8435	-10.232295	0.0	-10.232295	-10.232295	1.0	17851.852731704712
8436	-10.281563	0.0	-10.281563	-10.281563	1.0	17853.028144598007
8437	-3.7204514	0.0	-3.7204514	-3.7204514	1.0	17854.193543434143
8438	-5.42419	0.0	-5.42419	-5.42419	1.0	17855.463146924973
8439	-8.692902	0.0	-8.692902	-8.692902	1.0	17856.562294483185
8440	-3.664616	0.0	-3.664616	-3.664616	1.0	17857.747553110123
8441	-9.31973	0.0	-9.31973	-9.31973	1.0	17858.949967861176
8442	-8.619669	0.0	-8.619669	-8.619669	1.0	17860.131784915924
