Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
3840	0.0996471	0.0	0.0996471	0.0996471	1.0	0.010264904	0.07669328	0.1531107	-0.165351	0.010658323	0.10368532	0.18345174	-0.23823176	-1.3240353	0.27933732	-0.5558214	-2.618824	-0.27496773	0.05989558	5231.413866519928
3840	0.11112493	0.0	0.11112493	0.11112493	1.0	0.0032329946	0.07582616	0.13505057	-0.15981421	0.0016342655	0.10716023	0.17567495	-0.25391018	-1.3506773	0.26855877	-0.63689995	-2.9829636	-0.2595148	0.07130323	5232.08221912384
3840	0.15866877	0.0	0.15866877	0.15866877	1.0	0.006467676	0.068263486	0.13680235	-0.17354484	0.0073265675	0.09491792	0.18598518	-0.24261129	-1.2678626	0.2660527	-0.44795132	-1.8477175	-0.26342356	0.060686	5232.743428230286
3840	0.091612436	0.0	0.091612436	0.091612436	1.0	0.008562325	0.07631989	0.15097632	-0.17399639	0.007326152	0.107403904	0.19694623	-0.24087983	-1.2990336	0.28936005	-0.55548453	-2.6780472	-0.27239174	0.068577036	5233.451870203018
3840	-0.3536241	0.0	-0.3536241	-0.3536241	1.0	0.007691818	0.06899853	0.13730814	-0.17807099	0.0064107603	0.09812582	0.18715034	-0.21939038	-1.3823535	0.35370156	-0.5216415	-3.5087032	-0.27412236	0.04896578	5234.144242286682
3840	-0.40704122	0.0	-0.40704122	-0.40704122	1.0	0.0019037004	0.0711121	0.14997402	-0.18427989	-0.0018572607	0.10097816	0.1739366	-0.24118894	-1.3202782	0.2523926	-0.6075504	-2.9521751	-0.2782566	0.06357393	5234.83299946785
3840	0.011040093	0.0	0.011040093	0.011040093	1.0	0.020469312	0.06721186	0.16426419	-0.14333889	0.026792115	0.08799213	0.18648782	-0.17109942	-1.3107157	0.29110944	-0.64383245	-2.8614697	-0.28020605	0.0636587	5235.502283811569
3840	0.07069018	0.0	0.07069018	0.07069018	1.0	0.005147414	0.07047985	0.1544245	-0.19087146	0.011971025	0.095535986	0.21243376	-0.21509731	-1.3552945	0.34985	-0.51644087	-3.5741515	-0.2792463	0.053768754	5236.16104888916
3840	-0.04201142	0.0	-0.04201142	-0.04201142	1.0	0.024851866	0.06858302	0.1650942	-0.18609034	0.03981389	0.092042096	0.18270813	-0.22595777	-1.3028624	0.30438903	-0.6231377	-2.6163607	-0.28088477	0.06931199	5236.850414514542
3840	0.35301426	0.0	0.35301426	0.35301426	1.0	0.01777592	0.0671921	0.16849554	-0.14941865	0.025393557	0.08809719	0.18284133	-0.17815769	-1.3188684	0.2681408	-0.5559014	-2.2028017	-0.2792543	0.04981998	5237.521587610245
3840	0.33921733	0.0	0.33921733	0.33921733	1.0	0.026841387	0.070861846	0.176849	-0.20723751	0.03160114	0.0917945	0.19415858	-0.28234628	-1.3071213	0.23768131	-0.76464033	-2.1145666	-0.2926845	0.055199414	5238.187499046326
3840	-0.011037317	0.0	-0.011037317	-0.011037317	1.0	0.02761602	0.06855021	0.15011624	-0.12370816	0.028650424	0.09706864	0.20837167	-0.17408398	-1.3460444	0.31545514	-0.63588977	-2.9166813	-0.29802686	0.049574383	5238.879492759705
3840	-0.060074743	0.0	-0.060074743	-0.060074743	1.0	0.020926747	0.08313113	0.17592984	-0.19420588	0.018996406	0.11274745	0.20451269	-0.27548376	-1.3349423	0.29160628	-0.5920141	-2.6426144	-0.29269132	0.06787528	5239.560504436493
3840	-0.21789376	0.0	-0.21789376	-0.21789376	1.0	0.040654115	0.07519545	0.19235039	-0.142206	0.040625036	0.10668912	0.20290288	-0.24835287	-1.3104497	0.29498258	-0.5792761	-2.9872317	-0.30439168	0.062423006	5240.23922586441
3840	-0.15271546	0.0	-0.15271546	-0.15271546	1.0	0.038473558	0.07164383	0.18432109	-0.1656697	0.028128523	0.10201484	0.194116	-0.277768	-1.3409407	0.26327774	-0.6768513	-2.352433	-0.29942262	0.058060676	5240.913375616074
3840	-0.4888068	0.0	-0.4888068	-0.4888068	1.0	0.042064887	0.067327805	0.16566128	-0.15590112	0.041289784	0.094218135	0.20480318	-0.21652938	-1.2889433	0.22925876	-0.7529738	-1.9652095	-0.29698798	0.050356835	5241.59196805954
3840	0.3146693	0.0	0.3146693	0.3146693	1.0	0.04475572	0.07966619	0.17964262	-0.16308418	0.04008694	0.110113986	0.20390812	-0.23704109	-1.2824323	0.2774913	-0.5691228	-2.5308025	-0.30434972	0.066776216	5242.2615439891815
3840	0.12975912	0.0	0.12975912	0.12975912	1.0	0.05135905	0.06842123	0.20200512	-0.1466981	0.04751215	0.09300576	0.19763999	-0.1917116	-1.3812248	0.37037173	-0.6280191	-3.0840726	-0.30392286	0.05780921	5242.943335533142
3840	0.3217779	0.0	0.3217779	0.3217779	1.0	0.03728152	0.07896377	0.20123698	-0.18898323	0.03340398	0.1059918	0.20974162	-0.26495695	-1.3235643	0.28735256	-0.5392518	-3.0617096	-0.28302372	0.052331597	5243.661752939224
3840	0.23395918	0.0	0.23395918	0.23395918	1.0	0.0286772	0.076729484	0.1708193	-0.16737793	0.02719153	0.10321487	0.21564403	-0.21521524	-1.3286186	0.28050745	-0.5989573	-2.40414	-0.2893721	0.058227237	5244.35396361351
3840	0.25012118	0.0	0.25012118	0.25012118	1.0	0.03336279	0.07221481	0.18039045	-0.14297608	0.029381346	0.09920678	0.20470762	-0.24025568	-1.3293581	0.2753549	-0.57105875	-2.4974573	-0.28081793	0.055303827	5245.036578178406
3840	-0.0034227732	0.0	-0.0034227732	-0.0034227732	1.0	0.022829637	0.06793204	0.1444547	-0.21294814	0.020273145	0.09528779	0.15867989	-0.29844886	-1.3021715	0.24211372	-0.54545283	-1.9215834	-0.2743445	0.06493895	5245.706618309021
3840	0.2722053	0.0	0.2722053	0.2722053	1.0	0.008345738	0.07353585	0.15573101	-0.17683776	0.009015884	0.10460395	0.17641048	-0.2873749	-1.3230636	0.2907053	-0.64425707	-2.432627	-0.2618161	0.05625944	5246.372250318527
3840	0.049930293	0.0	0.049930293	0.049930293	1.0	0.020248745	0.07107662	0.17469203	-0.17268555	0.024940688	0.08977176	0.1964415	-0.20346388	-1.3563942	0.29523128	-0.6914761	-2.8710263	-0.2715427	0.06255521	5247.057763338089
3840	0.06887765	0.0	0.06887765	0.06887765	1.0	0.0055683833	0.07268426	0.13772175	-0.18561897	0.007332872	0.0987486	0.15717544	-0.29128337	-1.3633492	0.3280517	-0.6943743	-3.5035615	-0.27943867	0.070342444	5247.71618270874
3840	0.12751874	0.0	0.12751874	0.12751874	1.0	0.0044090017	0.076685816	0.1381177	-0.18743959	0.0021016323	0.10477313	0.18673494	-0.23169929	-1.2834425	0.27786294	-0.56573653	-2.7046747	-0.27414992	0.04964314	5248.380478382111
3840	0.15401712	0.0	0.15401712	0.15401712	1.0	0.012725018	0.07321552	0.17927067	-0.18393572	0.012024295	0.09517026	0.19048202	-0.26909497	-1.3297863	0.25298178	-0.72307646	-2.218936	-0.26868337	0.057571866	5249.080379009247
3840	-0.19479991	0.0	-0.19479991	-0.19479991	1.0	0.015216457	0.073837064	0.14242348	-0.199102	0.016729008	0.09732148	0.15126096	-0.31614313	-1.3306034	0.30714262	-0.7395352	-3.340728	-0.28414676	0.062475484	5249.755541086197
3840	0.114889875	0.0	0.114889875	0.114889875	1.0	0.0120111145	0.07019845	0.17452693	-0.191262	0.016325235	0.09847986	0.19436607	-0.3071416	-1.3223732	0.26497635	-0.39665198	-2.5313473	-0.2831445	0.058099966	5250.43061041832
3840	0.3830361	0.0	0.3830361	0.3830361	1.0	0.030450294	0.06950033	0.1512928	-0.1779036	0.03776981	0.09937613	0.18776266	-0.23643118	-1.3270274	0.25556397	-0.66072035	-2.3723216	-0.29441142	0.05794255	5251.107990503311
3840	0.0932271	0.0	0.0932271	0.0932271	1.0	0.030122396	0.076828256	0.19529007	-0.19542894	0.035848487	0.106463954	0.21168692	-0.28850767	-1.3549968	0.30445492	-0.6741681	-3.009061	-0.29791075	0.057295635	5252.395708084106
3840	0.27744728	0.0	0.27744728	0.27744728	1.0	0.037637755	0.067598194	0.14741518	-0.16303702	0.041881517	0.091568254	0.1989283	-0.25613913	-1.3241748	0.30489945	-0.46766877	-2.720128	-0.30386326	0.06976242	5253.070911884308
3840	-0.11888094	0.0	-0.11888094	-0.11888094	1.0	0.055825815	0.06660233	0.18210217	-0.13162868	0.06412392	0.09173037	0.22260006	-0.21926047	-1.3203444	0.32088593	-0.48038507	-2.3680239	-0.30681428	0.04493636	5253.741145849228
3840	0.05572263	0.0	0.05572263	0.05572263	1.0	0.033948153	0.07974192	0.18914676	-0.13918096	0.03521365	0.10969602	0.20463064	-0.20213899	-1.3474945	0.3230348	-0.57823586	-2.9766378	-0.3012601	0.06528789	5254.416246175766
3840	0.28844404	0.0	0.28844404	0.28844404	1.0	0.042814802	0.069984674	0.17992939	-0.13961989	0.042545978	0.09763472	0.18979594	-0.23412381	-1.3086579	0.36524478	-0.6316912	-3.7126727	-0.30541605	0.052563407	5255.09247303009
3840	0.12923703	0.0	0.12923703	0.12923703	1.0	0.0355258	0.07409533	0.1667657	-0.16819336	0.034832098	0.10269538	0.20246148	-0.24476454	-1.3389418	0.28876093	-0.56825566	-2.2403808	-0.29234886	0.060277574	5255.75736117363
3840	0.4340172	0.0	0.4340172	0.4340172	1.0	0.05085231	0.068068184	0.1620028	-0.19420117	0.05084158	0.09087649	0.21152708	-0.24668127	-1.3270361	0.28697175	-0.69519186	-2.450049	-0.2906605	0.052323528	5256.450408697128
3840	0.19025744	0.0	0.19025744	0.19025744	1.0	0.042049423	0.07129995	0.20027897	-0.15592492	0.037149422	0.099179655	0.19739287	-0.2663864	-1.3520108	0.24058698	-0.5459418	-2.1277423	-0.2967101	0.058119968	5257.135932445526
3840	-0.11738462	0.0	-0.11738462	-0.11738462	1.0	0.03416467	0.07881308	0.18132	-0.18746535	0.025830775	0.10248408	0.19093102	-0.3041814	-1.3118675	0.28155687	-0.6855582	-2.3276496	-0.28640673	0.059200313	5257.815157413483
3840	0.2924831	0.0	0.2924831	0.2924831	1.0	0.035465084	0.07174263	0.1842128	-0.16624793	0.028105594	0.10091423	0.19963814	-0.2297494	-1.327344	0.24966824	-0.33435392	-2.306261	-0.27986252	0.06303196	5258.487208604813
3840	-0.08954366	0.0	-0.08954366	-0.08954366	1.0	0.02924581	0.06856331	0.13955155	-0.22055525	0.02388702	0.09625157	0.20005149	-0.271541	-1.318607	0.27808678	-0.68393135	-2.671743	-0.2823912	0.054605436	5259.150833368301
3840	-0.18104705	0.0	-0.18104705	-0.18104705	1.0	0.020670814	0.07343054	0.15312733	-0.17221771	0.009997376	0.10302042	0.1799273	-0.27128735	-1.2915276	0.33260217	-0.46751165	-2.6921887	-0.28001046	0.06603957	5259.845758199692
3840	-0.22076339	0.0	-0.22076339	-0.22076339	1.0	0.027497299	0.07461134	0.1751153	-0.19024038	0.02251505	0.10000381	0.18142901	-0.27403313	-1.3576963	0.24524218	-0.5727179	-2.1089766	-0.27646488	0.05528948	5260.531045675278
3840	0.26109496	0.0	0.26109496	0.26109496	1.0	0.023128139	0.06915379	0.15608163	-0.15221375	0.026071927	0.09102126	0.16271175	-0.25759703	-1.3189013	0.24584398	-0.7049856	-2.1554613	-0.27424458	0.061800815	5261.204833507538
